time,Wind_DE,PV_DE,Wind_SE,PV_SE,Wind_DK,PV_DK,Load_DE,Load_DK,Load_SE,Hydro_inflow
294,0.601,0,0.6692,0,0.555,0,58620.9,4509.817,22259.9,9272.43416666667
295,0.6847,0.001181818181818,0.6691,0,0.6278,0,63147.5,4936.295,22800.7,9272.43416666667
296,0.7236,0.014909090909091,0.6523,0.002,0.6738,0.002,68810.3,5209.399,23530,9272.43416666667
297,0.727,0.028,0.6196,0.008,0.7484,0.016,72988.5,5495.685,24251.5,9272.43416666667
298,0.7371,0.032636363636364,0.5813,0.013,0.8108,0.033,76979.5,5561.127,24467.3,9272.43416666667
299,0.8103,0.036545454545455,0.5549,0.015,0.8616,0.034,77374.7,5533.437,24325.6,9272.43416666667
300,0.8901,0.031,0.5448,0.01,0.8762,0.044,75999.3,5481.515,24182.6,9272.43416666667
301,0.8986,0.017454545454546,0.53,0.002,0.8901,0.022,74742.2,5415.059,24216.4,9272.43416666667
302,0.8894,0.004363636363636,0.4849,0,0.8946,0.001,74353.5,5484.843,24771.5,9272.43416666667
303,0.9122,0,0.4344,0,0.8975,0,75474.1,5796.297,25496.9,9272.43416666667
304,0.9139,0,0.4025,0,0.8968,0,79063.4,6310.161,25684.1,9272.43416666667
305,0.9033,0,0.3881,0,0.8967,0,80674.1,6168.214,25584,9272.43416666667
306,0.8873,0,0.3829,0,0.8914,0,78817.7,5782.595,25377.3,9272.43416666667
307,0.8609,0,0.3701,0,0.8922,0,75467.6,5449.574,24551.8,9272.43416666667
308,0.8339,0,0.3722,0,0.8916,0,73591.7,5168.189,23821.2,9272.43416666667
309,0.8268,0,0.3716,0,0.8886,0,73473.4,4872.166,22894.3,9272.43416666667
310,0.8317,0,0.3596,0,0.8837,0,70410.6,4570.254,22080.5,9272.43416666667
311,0.8407,0,0.3372,0,0.8613,0,66883.7,4421.651,22201.4,9272.43416666667
312,0.8434,0,0.2978,0,0.8704,0,64446.2,4301.661,22313.2,9565.89291666667
313,0.845,0,0.26,0,0.8899,0,63703.9,4263.571,22462.7,9565.89291666667
314,0.8512,0,0.2263,0,0.9019,0,64266.8,4312.165,22562.8,9565.89291666667
315,0.8649,0,0.1865,0,0.914,0,65994.5,4485.286,22882.6,9565.89291666667
316,0.8845,0,0.1497,0,0.912,0,71285.5,4836.637,24412.7,9565.89291666667
317,0.9009,0,0.1333,0,0.9023,0,82665.7,5513.04,27197.3,9565.89291666667
318,0.9118,0,0.126,0,0.89,0,91577.2,6458.504,29247.4,9565.89291666667
319,0.9124,0.011454545454546,0.1212,0.001,0.8836,0,94945.5,6683.118,29812.9,9565.89291666667
320,0.9054,0.071636363636364,0.12,0.035,0.8644,0.07,95704.7,6706.349,29783,9565.89291666667
321,0.893,0.126,0.121,0.086,0.8591,0.175,94915.6,6676.15,29851.9,9565.89291666667
322,0.8757,0.152545454545455,0.1206,0.107,0.8715,0.249,96293.6,6570.603,29526.9,9565.89291666667
323,0.8596,0.144909090909091,0.1215,0.105,0.884,0.284,95880.2,6460.441,28957.5,9565.89291666667
324,0.8694,0.121272727272727,0.1335,0.074,0.9022,0.246,95875,6455.046,28540.2,9565.89291666667
325,0.882,0.088,0.1722,0.027,0.9144,0.149,94539.9,6340.932,28239.9,9565.89291666667
326,0.8765,0.041,0.2346,0.002,0.9194,0.032,94065.4,6267.677,28941.9,9565.89291666667
327,0.8584,0.000909090909091,0.2937,0,0.9168,0,94565.9,6569.498,29654.3,9565.89291666667
328,0.8188,0,0.3503,0,0.8986,0,98839,7175.974,30036.5,9565.89291666667
329,0.7576,0,0.3963,0,0.8755,0,97666.4,6948.864,29330.6,9565.89291666667
330,0.6887,0,0.4368,0,0.8529,0,94976.7,6527.521,28679.3,9565.89291666667
331,0.6363,0,0.511,0,0.8266,0,89965.2,6102.018,27796.6,9565.89291666667
332,0.6294,0,0.5732,0,0.7883,0,84910.8,5701.449,26393.9,9565.89291666667
333,0.6813,0,0.6235,0,0.7486,0,81248.7,5230.849,25017.2,9565.89291666667
334,0.7435,0,0.6794,0,0.6859,0,75034.7,4825.08,23998,9565.89291666667
335,0.7863,0,0.7311,0,0.6235,0,71775.6,4560.049,23208.9,9565.89291666667
336,0.8006,0,0.7749,0,0.5568,0,69418.7,4423.068,22967.1,9568.57958333333
337,0.7869,0,0.8156,0,0.4866,0,68460.6,4356.248,23050.3,9568.57958333333
338,0.7536,0,0.841,0,0.4671,0,68628.3,4414.93,23032.1,9568.57958333333
339,0.705,0,0.8558,0,0.4643,0,69904.9,4561.739,23372.7,9568.57958333333
340,0.6599,0,0.8641,0,0.4295,0,74198.8,4813.51,24393.2,9568.57958333333
341,0.621,0,0.875,0,0.3721,0,82946.5,5622.773,27571.7,9568.57958333333
342,0.5788,0,0.8836,0,0.2808,0,91453.7,6480.734,30165.2,9568.57958333333
343,0.5526,0.018272727272727,0.8823,0.001,0.2581,0,95605.9,6694.532,30767.1,9568.57958333333
344,0.5511,0.093636363636364,0.8879,0.031,0.2966,0.002,95200.3,6788.301,30550,9568.57958333333
345,0.5548,0.186818181818182,0.8972,0.068,0.3799,0.007,96599.1,6843.785,30616.3,9568.57958333333
346,0.5427,0.262545454545454,0.9101,0.08,0.5311,0.008,98116.2,6761.183,30423.9,9568.57958333333
347,0.532,0.275363636363636,0.9257,0.065,0.6789,0.016,97056.7,6666.244,29807.7,9568.57958333333
348,0.5602,0.219181818181818,0.9297,0.033,0.825,0.035,96439.2,6663.02,29504.8,9568.57958333333
349,0.6713,0.147818181818182,0.9303,0.005,0.8832,0.037,94984.5,6529.497,29118.7,9568.57958333333
350,0.7409,0.061181818181818,0.9306,0,0.8857,0.008,94550.3,6373.159,29359.2,9568.57958333333
351,0.7408,0.003454545454545,0.9358,0,0.8607,0,94370.9,6542.939,29750.5,9568.57958333333
352,0.7555,0,0.9351,0,0.8279,0,96905.9,7009.756,29940.3,9568.57958333333
353,0.7784,0,0.9318,0,0.7866,0,95979,6783.374,30448.6,9568.57958333333
354,0.7901,0,0.9305,0,0.7257,0,93854.8,6330.48,30329,9568.57958333333
355,0.7879,0,0.9294,0,0.6603,0,89246.3,5879.367,29698.5,9568.57958333333
356,0.7875,0,0.9309,0,0.5951,0,84805.5,5452.668,28763.8,9568.57958333333
357,0.7731,0,0.9283,0,0.5299,0,80886,4995.705,27238.9,9568.57958333333
358,0.7408,0,0.923,0,0.4908,0,75458.5,4646.577,26063.7,9568.57958333333
359,0.6967,0,0.9272,0,0.4673,0,71305,4454.203,23333.7,9568.57958333333
360,0.6517,0,0.9268,0,0.4501,0,68409.9,4278.391,23307.7,9816.28375
361,0.5964,0,0.9317,0,0.4301,0,67120.3,4213.404,23119.2,9816.28375
362,0.5529,0,0.924,0,0.472,0,67232.1,4271.813,23293.4,9816.28375
363,0.5382,0,0.9233,0,0.5437,0,69665.7,4325.178,24030.5,9816.28375
364,0.5444,0,0.923,0,0.5748,0,73785.4,4627.337,25412.4,9816.28375
365,0.5884,0,0.9188,0,0.6086,0,83206.5,5455.593,27872,9816.28375
366,0.6493,0,0.9154,0,0.6325,0,92042.6,6255.353,30313.4,9816.28375
367,0.6985,0.030181818181818,0.9175,0,0.6581,0,94823.3,6516.185,30544.8,9816.28375
368,0.7028,0.125363636363636,0.9095,0.004,0.6822,0.002,94876.6,6502.99,30106.7,9816.28375
369,0.7179,0.219909090909091,0.898,0.018,0.7132,0.006,95544.8,6562.881,29705,9816.28375
370,0.7538,0.274727272727273,0.8903,0.024,0.7469,0.008,96175.3,6547.606,29308.5,9816.28375
371,0.7647,0.294545454545455,0.8855,0.018,0.764,0.01,95951.7,6463.99,28982.2,9816.28375
372,0.769,0.280636363636364,0.881,0.007,0.7843,0.011,95724.2,6538.883,28706.6,9816.28375
373,0.7836,0.208545454545455,0.8899,0,0.8053,0.008,93969.2,6466.473,28489.5,9816.28375
374,0.8076,0.092545454545455,0.9131,0,0.849,0.001,93133.3,6347.341,28601.3,9816.28375
375,0.8221,0.008090909090909,0.9219,0,0.8595,0,93689.7,6544.421,29013.4,9816.28375
376,0.8039,0,0.9194,0,0.8567,0,97743.1,6950.866,29012.1,9816.28375
377,0.7706,0,0.9123,0,0.8507,0,96653.7,6670.183,28620.8,9816.28375
378,0.7462,0,0.9057,0,0.8252,0,94295.5,6282.198,27849.9,9816.28375
379,0.7294,0,0.9045,0,0.7997,0,88284.3,5858.996,26978.9,9816.28375
380,0.7119,0,0.9024,0,0.7908,0,83965.7,5485.584,25879.1,9816.28375
381,0.6981,0,0.8995,0,0.7874,0,80271.1,5046.535,24521.9,9816.28375
382,0.6987,0,0.8902,0,0.7572,0,75349.3,4698.239,23312.9,9816.28375
383,0.7058,0,0.8959,0,0.6714,0,71572.8,4461.977,22439.3,9816.28375
384,0.7136,0,0.8944,0,0.5871,0,69433,4320.784,22124.7,9418.44583333333
385,0.725,0,0.8571,0,0.5269,0,67875.6,4247.633,22432.8,9418.44583333333
386,0.7302,0,0.8397,0,0.4838,0,67986.1,4208.048,22982.7,9418.44583333333
387,0.7169,0,0.8419,0,0.4641,0,70213,4289.129,23478,9418.44583333333
388,0.7124,0,0.8425,0,0.4627,0,73993.4,4552.444,24428.3,9418.44583333333
389,0.6975,0,0.8391,0,0.4777,0,83514.6,5360.719,27349.4,9418.44583333333
390,0.6577,9.09090909090909E-05,0.8193,0,0.5078,0,92315.6,6217.172,29939,9418.44583333333
391,0.6333,0.036818181818182,0.7696,0,0.5492,0,95552.6,6475.768,30594.2,9418.44583333333
392,0.6105,0.121181818181818,0.6851,0.022,0.573,0.013,95067.7,6525.142,30442.1,9418.44583333333
393,0.6131,0.18,0.6078,0.056,0.5491,0.04,95703.4,6616.181,30573.4,9418.44583333333
394,0.6282,0.212545454545455,0.5389,0.083,0.5077,0.068,96950.1,6593.21,30274.4,9418.44583333333
395,0.6521,0.231727272727273,0.4762,0.095,0.4848,0.083,96574.4,6500.13,30062.5,9418.44583333333
396,0.6655,0.221909090909091,0.4281,0.073,0.4582,0.065,96352.1,6512.376,29760.9,9418.44583333333
397,0.6836,0.157909090909091,0.3822,0.028,0.4481,0.039,95197.7,6487.767,29815.5,9418.44583333333
398,0.6991,0.065909090909091,0.3635,0.001,0.4843,0.008,93618.2,6440.213,30560.4,9418.44583333333
399,0.6942,0.004,0.8406,0,0.529,0,93238.6,6591.143,31560.1,9418.44583333333
400,0.6154,0,0.8525,0,0.5003,0,96978.7,7024.576,31372.9,9418.44583333333
401,0.5207,0,0.8465,0,0.4864,0,97095.7,6779.227,30967.3,9418.44583333333
402,0.4957,0,0.8407,0,0.4674,0,94859.7,6386.939,30459,9418.44583333333
403,0.5029,0,0.8399,0,0.4268,0,90236.9,5944.926,29287.7,9418.44583333333
404,0.474,0,0.8409,0,0.4243,0,85619.3,5559.58,27992.9,9418.44583333333
405,0.4055,0,0.834,0,0.4382,0,81517.8,5124.665,26800.8,9418.44583333333
406,0.3438,0,0.8203,0,0.4383,0,75660,4766.528,25823.2,9418.44583333333
407,0.2851,0,0.8127,0,0.4182,0,72805.2,4614.675,25257.7,9418.44583333333
408,0.2464,0,0.7875,0,0.3677,0,69802.2,4498.559,24602.5,8629.66
409,0.2205,0,0.7645,0,0.2974,0,68086.2,4461.028,24389.3,8629.66
410,0.2019,0,0.7259,0,0.2349,0,67923.7,4467.762,24631.1,8629.66
411,0.1856,0,0.6826,0,0.188,0,69355,4576.546,24982.1,8629.66
412,0.1705,0,0.6231,0,0.1768,0,72710.3,4919.291,26113.1,8629.66
413,0.1551,0,0.5758,0,0.1883,0,82085.9,5735.769,29130.4,8629.66
414,0.1452,0,0.542,0,0.2045,0,90516.4,6582.095,31700.5,8629.66
415,0.1463,0.021727272727273,0.5094,0.003,0.2168,0.004,93341.3,6809.01,31872.1,8629.66
416,0.1482,0.117545454545455,0.4758,0.056,0.2062,0.159,94001.7,6714.89,31359.9,8629.66
417,0.1374,0.261,0.4395,0.127,0.1771,0.289,93440.1,6649.539,31080.4,8629.66
418,0.1112,0.347090909090909,0.4102,0.17,0.1644,0.351,93449.2,6536.387,30590.3,8629.66
419,0.0829,0.362181818181818,0.3895,0.174,0.1674,0.343,92101.1,6282.185,30080.7,8629.66
420,0.0613,0.339,0.3663,0.13,0.1783,0.279,90281.1,6180.551,29437.2,8629.66
421,0.0481,0.263,0.3385,0.058,0.1893,0.177,88921.3,5994.807,29058.9,8629.66
422,0.0426,0.133454545454545,0.291,0.006,0.2036,0.049,88480.6,5869.513,29276,8629.66
423,0.0417,0.009454545454545,0.2492,0,0.214,0,88143.9,6194.006,30308.2,8629.66
424,0.045,0,0.2016,0,0.216,0,91952.9,6797.57,30642.3,8629.66
425,0.0512,0,0.1564,0,0.2144,0,91865.8,6595.979,30322.5,8629.66
426,0.0584,0,0.1309,0,0.2109,0,89585.6,6106.958,29745.3,8629.66
427,0.0665,0,0.121,0,0.2052,0,84514.3,5677.971,28519.4,8629.66
428,0.0754,0,0.1151,0,0.1994,0,80904.2,5325.268,27324.7,8629.66
429,0.0884,0,0.1153,0,0.1987,0,77669.8,5062.577,26509.6,8629.66
430,0.1075,0,0.1208,0,0.1981,0,73398,4696.107,25708.8,8629.66
431,0.1277,0,0.1381,0,0.1921,0,69288.7,4464.707,24840.4,8629.66
432,0.1433,0,0.1655,0,0.178,0,67011.1,4273.867,24425.7,7909.65770833333
433,0.1478,0,0.1929,0,0.1603,0,65715,4202.276,24206,7909.65770833333
434,0.1495,0,0.2363,0,0.145,0,64118.6,4198.571,23969.4,7909.65770833333
435,0.1468,0,0.2931,0,0.1271,0,63659.7,4238.689,23910.9,7909.65770833333
436,0.148,0,0.3833,0,0.1108,0,63360.7,4349.683,24099.4,7909.65770833333
437,0.1539,0,0.5059,0,0.0981,0,64199.2,4568.447,24794.9,7909.65770833333
438,0.1626,9.09090909090909E-05,0.6184,0,0.0923,0,67899,4988.841,26009.1,7909.65770833333
439,0.1713,0.062181818181818,0.7077,0.001,0.0962,0,73216,5410.977,27034.8,7909.65770833333
440,0.179,0.208909090909091,0.7795,0.017,0.1066,0.024,77782.9,5677.451,27665.3,7909.65770833333
441,0.1803,0.338545454545455,0.8186,0.044,0.1146,0.049,79665.3,5786.469,27904.5,7909.65770833333
442,0.1786,0.426454545454545,0.8335,0.071,0.1278,0.067,80420.6,5739.877,27353.3,7909.65770833333
443,0.1724,0.457363636363636,0.8296,0.08,0.1374,0.078,78724.1,5615.987,26860.6,7909.65770833333
444,0.1563,0.428272727272727,0.8111,0.059,0.1312,0.072,75552.1,5513.664,26560.3,7909.65770833333
445,0.1349,0.338090909090909,0.7792,0.022,0.1199,0.045,73060,5466.045,25984.4,7909.65770833333
446,0.1158,0.181545454545455,0.7426,0.001,0.1116,0.011,73369.4,5491.798,26494,7909.65770833333
447,0.1013,0.022090909090909,0.7107,0,0.1035,0,75349.3,5790.798,27709.5,7909.65770833333
448,0.0916,0,0.6874,0,0.0998,0,80884.7,6385.522,28130.7,7909.65770833333
449,0.087,0,0.6395,0,0.1015,0,81815.5,6282.562,27482,7909.65770833333
450,0.0856,0,0.623,0,0.109,0,79443,5823.441,26699.4,7909.65770833333
451,0.0844,0,0.6317,0,0.1152,0,74239.1,5448.365,25749.1,7909.65770833333
452,0.0805,0,0.6072,0,0.1176,0,70692.7,5174.975,24891.1,7909.65770833333
453,0.0765,0,0.561,0,0.1181,0,69764.5,4927.78,23803,7909.65770833333
454,0.0708,0,0.569,0,0.1184,0,67268.5,4675.671,23149.1,7909.65770833333
455,0.0619,0,0.6048,0,0.1152,0,64093.9,4459.78,23076.3,7909.65770833333
456,0.0525,0,0.6108,0,0.1078,0,61506.9,4300.244,22800.7,7726.88854166667
457,0.0436,0,0.5581,0,0.099,0,60060,4206.189,22707.1,7726.88854166667
458,0.0357,0,0.5471,0,0.0887,0,59221.5,4201.639,22714.9,7726.88854166667
459,0.0272,0,0.5668,0,0.075,0,58702.8,4217.33,22932,7726.88854166667
460,0.0199,0,0.6128,0,0.0604,0,57999.5,4290.143,23124.4,7726.88854166667
461,0.0161,0,0.6701,0,0.0491,0,57057,4484.948,23986.3,7726.88854166667
462,0.0151,0,0.6776,0,0.0407,0,59217.6,4835.623,24953.5,7726.88854166667
463,0.016,0.050272727272727,0.6495,0.003,0.0352,0.002,63610.3,5199.974,25694.5,7726.88854166667
464,0.0187,0.172909090909091,0.5925,0.063,0.0328,0.084,68591.9,5451.927,26717.6,7726.88854166667
465,0.0213,0.310545454545454,0.5231,0.153,0.0315,0.19,70998.2,5515.887,27365,7726.88854166667
466,0.0247,0.394545454545455,0.45,0.211,0.0327,0.269,73074.3,5492.071,27458.6,7726.88854166667
467,0.0296,0.415636363636364,0.3772,0.212,0.0361,0.279,72940.4,5407.974,27420.9,7726.88854166667
468,0.0352,0.378545454545455,0.321,0.157,0.0413,0.239,70915,5346.965,27101.1,7726.88854166667
469,0.0391,0.286,0.292,0.067,0.0483,0.154,68443.7,5301.972,26994.5,7726.88854166667
470,0.0413,0.143181818181818,0.2769,0.005,0.0588,0.043,67722.2,5347.199,27274,7726.88854166667
471,0.0436,0.013,0.2902,0,0.0693,0,69850.3,5695.846,28732.6,7726.88854166667
472,0.0479,0,0.3338,0,0.0833,0,76395.8,6426.654,29812.9,7726.88854166667
473,0.0553,0,0.3609,0,0.1015,0,78813.8,6283.563,29594.5,7726.88854166667
474,0.0656,0,0.4028,0,0.1216,0,77253.8,5897.528,29321.5,7726.88854166667
475,0.0789,0,0.4112,0,0.1451,0,73890.7,5519.436,28535,7726.88854166667
476,0.0944,0,0.398,0,0.1692,0,71380.4,5144.178,27263.6,7726.88854166667
477,0.1105,0,0.3406,0,0.1999,0,72443.8,4769.622,26068.9,7726.88854166667
478,0.1277,0,0.2974,0,0.2311,0,69156.1,4476.602,25178.4,7726.88854166667
479,0.1467,0,0.2277,0,0.2648,0,67557.1,4322.578,24629.8,7726.88854166667
480,0.1623,0,0.1882,0,0.286,0,64816.7,4223.882,24359.4,7940.56520833333
481,0.1757,0,0.176,0,0.3087,0,63667.5,4176.224,24330.8,7940.56520833333
482,0.1884,0,0.1822,0,0.3439,0,63883.3,4221.971,24486.8,7940.56520833333
483,0.1875,0,0.1856,0,0.3858,0,65647.4,4328.688,25190.1,7940.56520833333
484,0.1778,0,0.1716,0,0.4355,0,70855.2,4681.586,26135.2,7940.56520833333
485,0.1707,0,0.1486,0,0.4836,0,82183.4,5523.726,29099.2,7940.56520833333
486,0.1694,0.000636363636364,0.1424,0,0.5375,0,91215.8,6391.801,31675.8,7940.56520833333
487,0.1681,0.058727272727273,0.1266,0.001,0.5458,0,93307.5,6654.414,32039.8,7940.56520833333
488,0.1655,0.207181818181818,0.1066,0.019,0.5259,0.026,94110.9,6713.46,31759,7940.56520833333
489,0.1703,0.372090909090909,0.111,0.05,0.491,0.077,94788.2,6738.134,31842.2,7940.56520833333
490,0.1813,0.457090909090909,0.1484,0.073,0.4794,0.127,95215.9,6638.489,31738.2,7940.56520833333
491,0.193,0.486272727272727,0.1754,0.075,0.4537,0.165,93750.8,6471.777,31570.5,7940.56520833333
492,0.1992,0.446363636363636,0.1912,0.053,0.4098,0.171,93433.6,6498.739,30877.6,7940.56520833333
493,0.2024,0.345727272727273,0.2257,0.019,0.3751,0.125,91768.3,6434.064,30855.5,7940.56520833333
494,0.1946,0.188181818181818,0.2326,0.001,0.382,0.038,90408.5,6256.796,31189.6,7940.56520833333
495,0.1808,0.024363636363636,0.2628,0,0.3462,0,90650.3,6465.654,31549.7,7940.56520833333
496,0.1592,0,0.3456,0,0.2987,0,94710.2,7090.174,31930.6,7940.56520833333
497,0.1344,0,0.4881,0,0.2336,0,95631.9,6855.875,31379.4,7940.56520833333
498,0.1148,0,0.5295,0,0.1731,0,94170.7,6413.862,30563,7940.56520833333
499,0.0994,0,0.536,0,0.1212,0,89976.9,6023.641,29468.4,7940.56520833333
500,0.1023,0,0.6206,0,0.0855,0,85784.4,5636.02,27991.6,7940.56520833333
501,0.1197,0,0.6664,0,0.061,0,82876.3,5203.861,26741,7940.56520833333
502,0.1498,0,0.6844,0,0.0498,0,78284.7,4757.389,25147.2,7940.56520833333
503,0.186,0,0.6888,0,0.0465,0,74324.9,4569.981,24120.2,7940.56520833333
504,0.2244,0,0.6818,0,0.0485,0,72533.5,4427.371,23721.1,8369.93354166667
505,0.2621,0,0.6824,0,0.0558,0,70770.7,4359.719,23445.5,8369.93354166667
506,0.2963,0,0.6846,0,0.0685,0,69908.8,4387.799,23450.7,8369.93354166667
507,0.3234,0,0.6754,0,0.0821,0,70869.5,4503.265,23731.5,8369.93354166667
508,0.3484,0,0.6675,0,0.0947,0,74947.6,4830.735,25125.1,8369.93354166667
509,0.3747,0,0.7021,0,0.107,0,84843.2,5660.694,27924,8369.93354166667
510,0.4046,0,0.7597,0,0.1245,0,92940.9,6520.93,30036.5,8369.93354166667
511,0.433,0.048909090909091,0.8262,0,0.1442,0,95906.2,6776.887,30111.9,8369.93354166667
512,0.4547,0.166454545454545,0.8477,0.02,0.163,0.02,96865.6,6760.247,29836.3,8369.93354166667
513,0.4622,0.306909090909091,0.8421,0.055,0.1805,0.053,97208.8,6846.905,29693.3,8369.93354166667
514,0.46,0.421181818181818,0.8275,0.078,0.2125,0.084,97817.2,6793.059,29477.5,8369.93354166667
515,0.4451,0.485,0.8122,0.082,0.2531,0.113,97614.4,6656.572,29377.4,8369.93354166667
516,0.4159,0.458818181818182,0.8142,0.058,0.2778,0.105,97069.7,6693.167,29315,8369.93354166667
517,0.3796,0.358090909090909,0.8252,0.021,0.2946,0.075,96471.7,6601.881,29400.8,8369.93354166667
518,0.3493,0.195909090909091,0.812,0.001,0.3293,0.024,95544.8,6461.767,29530.8,8369.93354166667
519,0.3312,0.027363636363636,0.8136,0,0.3829,0,94619.2,6600.854,30089.8,8369.93354166667
520,0.3204,0,0.8057,0,0.4292,0,98373.6,7167.849,30514.9,8369.93354166667
521,0.3131,0,0.8025,0,0.4678,0,98731.1,6907.576,30143.1,8369.93354166667
522,0.304,0,0.818,0,0.4867,0,97078.8,6478.953,29363.1,8369.93354166667
523,0.2859,0,0.8319,0,0.4977,0,91861.9,6176.963,28632.5,8369.93354166667
524,0.2674,0,0.8118,0,0.4964,0,87157.2,5815.004,27316.9,8369.93354166667
525,0.2502,0,0.8147,0,0.4878,0,83738.2,5346.068,25894.7,8369.93354166667
526,0.2325,0,0.862,0,0.4692,0,79144,4936.841,24469.9,8369.93354166667
527,0.2122,0,0.8977,0,0.4449,0,76018.8,4638.816,23706.8,8369.93354166667
528,0.1883,0,0.931,0,0.4165,0,73411,4550.754,23290.8,8682.4725
529,0.1692,0,0.9436,0,0.3927,0,72326.8,4497.519,23145.2,8682.4725
530,0.1608,0,0.9474,0,0.3767,0,71805.5,4483.947,23141.3,8682.4725
531,0.154,0,0.9464,0,0.3722,0,72179.9,4593.797,23491,8682.4725
532,0.1502,0,0.941,0,0.3678,0,76485.5,4899.206,24627.2,8682.4725
533,0.1487,0,0.9365,0,0.3739,0,86019.7,5760.17,27379.3,8682.4725
534,0.144,0,0.9379,0,0.374,0,94521.7,6680.492,29680.3,8682.4725
535,0.138,0.033727272727273,0.9458,0.003,0.3663,0.002,96886.4,6856.876,29757,8682.4725
536,0.1269,0.115,0.9503,0.028,0.3521,0.045,97806.8,6851.728,29788.2,8682.4725
537,0.1104,0.195636363636364,0.9497,0.068,0.3136,0.095,98654.4,6886.893,29842.8,8682.4725
538,0.0923,0.246545454545455,0.9422,0.101,0.2657,0.127,98775.3,6839.04,29712.8,8682.4725
539,0.078,0.251272727272727,0.9306,0.109,0.2261,0.138,98250.1,6698.77,29363.1,8682.4725
540,0.0719,0.204818181818182,0.9101,0.088,0.2032,0.128,97128.2,6679.049,29096.6,8682.4725
541,0.0726,0.128272727272727,0.8716,0.046,0.1997,0.09,95984.2,6576.713,29023.8,8682.4725
542,0.0792,0.054272727272727,0.8089,0.007,0.2069,0.03,94825.9,6465.823,29463.2,8682.4725
543,0.0921,0.004636363636364,0.7219,0,0.2297,0,94407.3,6630.52,31844.8,8682.4725
544,0.1045,0,0.6224,0,0.248,0,98052.5,7187.466,32607.9,8682.4725
545,0.1114,0,0.5378,0,0.2498,0,97601.4,6958.471,31011.5,8682.4725
546,0.1112,0,0.466,0,0.2424,0,95706,6562.972,30160,8682.4725
547,0.1052,0,0.4011,0,0.2329,0,91023.4,6202.638,29497,8682.4725
548,0.0947,0,0.3459,0,0.2226,0,86739.9,5852.717,28763.8,8682.4725
549,0.0845,0,0.2885,0,0.2236,0,84030.7,5425.03,27198.6,8682.4725
550,0.0768,0,0.2399,0,0.2268,0,78977.6,5032.599,25929.8,8682.4725
551,0.0693,0,0.2021,0,0.2185,0,75727.6,4764.24,25038,8682.4725
552,0.0599,0,0.2354,0,0.1984,0,73125,4603.755,24499.8,9024.5675
553,0.0489,0,0.3795,0,0.1753,0,71344,4603.664,24332.1,9024.5675
554,0.0379,0,0.4287,0,0.1546,0,71323.2,4622.579,24485.5,9024.5675
555,0.0294,0,0.4331,0,0.1366,0,72077.2,4747.275,25086.1,9024.5675
556,0.0263,0,0.4564,0,0.1237,0,75471.5,5042.973,25955.8,9024.5675
557,0.0319,0,0.5112,0,0.1201,0,84593.6,5879.718,28948.4,9024.5675
558,0.0452,0,0.5001,0,0.1218,0,92640.6,6725.732,31575.7,9024.5675
559,0.0631,0.032727272727273,0.4315,0.004,0.1293,0.006,95344.6,6898.866,31502.9,9024.5675
560,0.0774,0.124818181818182,0.3404,0.03,0.1353,0.077,96092.1,6882.512,31296.2,9024.5675
561,0.0784,0.215818181818182,0.2714,0.067,0.1326,0.161,97069.7,7011.875,31258.5,9024.5675
562,0.0717,0.253545454545455,0.164,0.095,0.1227,0.231,97316.7,6966.297,30923.1,9024.5675
563,0.0629,0.254454545454545,0.0916,0.098,0.1042,0.267,96505.5,6929.13,30314.7,9024.5675
564,0.055,0.207636363636364,0.0555,0.075,0.0844,0.233,96088.2,6968.702,29987.1,9024.5675
565,0.0497,0.146727272727273,0.0498,0.037,0.0709,0.149,95017,6873.347,29863.6,9024.5675
566,0.0476,0.060727272727273,0.0573,0.005,0.0657,0.043,94494.4,6744.855,30057.3,9024.5675
567,0.047,0.004818181818182,0.0858,0,0.0664,0,94040.7,6889.961,30845.1,9024.5675
568,0.0469,0,0.1601,0,0.0704,0,96274.1,7395.518,31422.3,9024.5675
569,0.0489,0,0.301,0,0.0757,0,96379.4,7186.517,30742.4,9024.5675
570,0.0522,0,0.4482,0,0.0772,0,94419,6768.567,30076.8,9024.5675
571,0.053,0,0.5847,0,0.0734,0,89508.9,6376.5,29004.3,9024.5675
572,0.049,0,0.6923,0,0.0639,0,85507.5,6010.94,27827.8,9024.5675
573,0.0424,0,0.7733,0,0.0532,0,82244.5,5542.966,26211.9,9024.5675
574,0.0363,0,0.8009,0,0.0413,0,77538.5,5134.779,25234.3,9024.5675
575,0.0313,0,0.8111,0,0.0307,0,74438,4874.727,24663.6,9024.5675
576,0.0292,0,0.8242,0,0.0243,0,72298.2,4705.311,24202.1,10047.4047916667
577,0.0312,0,0.8278,0,0.0196,0,70900.7,4615.299,23925.2,10047.4047916667
578,0.036,0,0.8378,0,0.0156,0,69912.7,4623.866,23873.2,10047.4047916667
579,0.044,0,0.827,0,0.0161,0,70912.4,4730.544,24336,10047.4047916667
580,0.0567,0,0.7977,0,0.0193,0,74834.5,5040.321,25426.7,10047.4047916667
581,0.0746,0,0.7929,0,0.0238,0,84191.9,5846.776,28200.9,10047.4047916667
582,0.1005,0,0.7846,0,0.0285,0,91595.4,6767.982,29922.1,10047.4047916667
583,0.1308,0.032454545454546,0.7835,0.001,0.0341,0.003,94668.6,6998.888,30509.7,10047.4047916667
